;Malade;Etablissement;Distance
3177997;Boissy-Saint-Léger;LE PERREUX SUR MARNE;10.314522457702571
3177998;Villecresnes;LE PERREUX SUR MARNE;13.440577946603296
3177999;Mandres-les-Roses;LE PERREUX SUR MARNE;15.555294227793652
3178000;Marolles-en-Brie;LE PERREUX SUR MARNE;48.51606649398572
3178001;Le Perreux-sur-Marne;LE PERREUX SUR MARNE;0.0
3178002;Ablon-sur-Seine;LE PERREUX SUR MARNE;14.348805299160022
3178003;Chennevières-sur-Marne;LE PERREUX SUR MARNE;5.181249517853858
3178004;Noiseau;LE PERREUX SUR MARNE;7.874803955570743
3178005;Jouy-le-Moutier;LE PERREUX SUR MARNE;39.61845599971576
3178006;Groslay;LE PERREUX SUR MARNE;20.093529180018933
3178007;Montigny-lès-Cormeilles;LE PERREUX SUR MARNE;28.411956340784847
3178009;Le Thillay;LE PERREUX SUR MARNE;18.525062891765515
3178010;Survilliers;LE PERREUX SUR MARNE;29.23772202720673
3178011;Viarmes;LE PERREUX SUR MARNE;33.28474366777152
3178012;Roissy-en-France;LE PERREUX SUR MARNE;18.10162573277219
3178013;Bernes-sur-Oise;LE PERREUX SUR MARNE;38.85742217801455
3178014;Soisy-sous-Montmorency;LE PERREUX SUR MARNE;22.28202883646773
3178015;Cormeilles-en-Parisis;LE PERREUX SUR MARNE;27.06632123715404
3178016;Louvres;LE PERREUX SUR MARNE;22.716119730084667
3178017;Méry-sur-Oise;LE PERREUX SUR MARNE;34.2625757417217
3178018;L'Isle-Adam;LE PERREUX SUR MARNE;36.867869764983055
3178019;Persan;LE PERREUX SUR MARNE;38.43287820303918
3178020;Champagne-sur-Oise;LE PERREUX SUR MARNE;38.35016280727931
3178021;Saint-Ouen-l'Aumône;LE PERREUX SUR MARNE;37.09542584389953
3178023;Asnières-sur-Oise;LE PERREUX SUR MARNE;34.483326225823184
3178024;Bouffémont;LE PERREUX SUR MARNE;27.18795476453816
3178025;Domont;LE PERREUX SUR MARNE;24.685036929669536
3178026;Bruyères-sur-Oise;LE PERREUX SUR MARNE;37.52160969028654
3178027;Marly-la-Ville;LE PERREUX SUR MARNE;26.88477177869436
3178028;Bessancourt;LE PERREUX SUR MARNE;30.65163002741049
3178029;Vauréal;LE PERREUX SUR MARNE;41.3507962395569
3178030;Parmain;LE PERREUX SUR MARNE;37.42411802585913
3178031;Pierrelaye;LE PERREUX SUR MARNE;32.76014328316492
3178032;Mériel;LE PERREUX SUR MARNE;34.52480586377847
3178033;Sarcelles;LE PERREUX SUR MARNE;19.65686389037106
3178034;Luzarches;LE PERREUX SUR MARNE;30.86561293932583
3178036;Argenteuil;LE PERREUX SUR MARNE;22.411555168564384
3178037;Cergy;LE PERREUX SUR MARNE;41.57674065457404
3178038;Pontoise;LE PERREUX SUR MARNE;37.810683988714906
3178039;Auvers-sur-Oise;LE PERREUX SUR MARNE;35.396149131917085
3178040;Villiers-le-Bel;LE PERREUX SUR MARNE;20.51079210417256
3178042;Bezons;LE PERREUX SUR MARNE;23.66798091048785
3178043;Ermont;LE PERREUX SUR MARNE;24.776782657662253
3178044;Eaubonne;LE PERREUX SUR MARNE;23.592722054174317
3178045;Goussainville;LE PERREUX SUR MARNE;21.46208329937117
3178046;Ézanville;LE PERREUX SUR MARNE;23.76746569165661
3178047;Beaumont-sur-Oise;LE PERREUX SUR MARNE;37.238451093836765
3178048;Fosses;LE PERREUX SUR MARNE;28.699195182805667
3178049;Garges-lès-Gonesse;LE PERREUX SUR MARNE;16.470598266727606
3178050;Vémars;LE PERREUX SUR MARNE;25.557062142631462
3178051;Le Plessis-Bouchard;LE PERREUX SUR MARNE;26.8956472348807
3178052;Arnouville;LE PERREUX SUR MARNE;17.714192223039475
3178053;Courdimanche;LE PERREUX SUR MARNE;42.97786531641655
3178054;Montmagny;LE PERREUX SUR MARNE;18.97684370875717
3178055;Enghien-les-Bains;LE PERREUX SUR MARNE;20.55207850590485
3178056;Sannois;LE PERREUX SUR MARNE;23.42495153419933
3178057;Saint-Leu-la-Forêt;LE PERREUX SUR MARNE;27.620350708592785
3178058;La Frette-sur-Seine;LE PERREUX SUR MARNE;28.276408504884397
3178060;Deuil-la-Barre;LE PERREUX SUR MARNE;19.97074417403884
3178061;Gonesse;LE PERREUX SUR MARNE;16.74309809125497
3178064;Montsoult;LE PERREUX SUR MARNE;29.278931394589502
3178065;Osny;LE PERREUX SUR MARNE;41.11016420981263
3178066;Beauchamp;LE PERREUX SUR MARNE;29.47664059002783
3178067;Chaumontel;LE PERREUX SUR MARNE;31.67595794515908
3178068;Écouen;LE PERREUX SUR MARNE;21.98675206938649
3178069;Puiseux-en-France;LE PERREUX SUR MARNE;24.37049440271596
3178070;Montlignon;LE PERREUX SUR MARNE;24.74158352382763
3178072;Taverny;LE PERREUX SUR MARNE;29.30193495311709
3178073;Montmorency;LE PERREUX SUR MARNE;21.48373876974736
3178074;Herblay-sur-Seine;LE PERREUX SUR MARNE;29.971323049992705
3178075;Margency;LE PERREUX SUR MARNE;24.053876534197418
3178076;Saint-Brice-sous-Forêt;LE PERREUX SUR MARNE;20.62180666700064
3178077;Menucourt;LE PERREUX SUR MARNE;43.6954079843073
3178078;Frépillon;LE PERREUX SUR MARNE;32.29245603488703
3178079;Éragny;LE PERREUX SUR MARNE;36.34146380558316
3179411;Piré-sur-Seiche;OMBREE D ANJOU;35.32931217176767
3179417;Étrelles;OMBREE D ANJOU;35.08317561355153
3179420;Crevin;OMBREE D ANJOU;42.76751386727398
3179423;Pont-Péan;OMBREE D ANJOU;49.83781613519507
3179427;Nouvoitou;OMBREE D ANJOU;43.52049912750898
3179430;Janzé;OMBREE D ANJOU;33.90845042244259
3179437;Bourg-des-Comptes;OMBREE D ANJOU;47.392662801847926
3179442;Corps-Nuds;OMBREE D ANJOU;40.65720427338709
3179443;Bourgbarré;OMBREE D ANJOU;43.61275445993586
3179444;Pléchâtel;OMBREE D ANJOU;46.60458965750652
3179446;Bain-de-Bretagne;OMBREE D ANJOU;40.194403019390016
3179450;Vitré;OMBREE D ANJOU;42.32165148688394
3179451;Retiers;OMBREE D ANJOU;24.616075201971157
3179454;Châteaugiron;OMBREE D ANJOU;41.39272159042284
3179456;Châteaubourg;OMBREE D ANJOU;44.17210168577788
3179458;La Guerche-de-Bretagne;OMBREE D ANJOU;22.48223410249478
3179462;Domloup;OMBREE D ANJOU;44.21024166595968
3179464;Noyal-sur-Vilaine;OMBREE D ANJOU;48.88325224756852
3179471;Argentré-du-Plessis;OMBREE D ANJOU;34.732308337773645
3179472;Vern-sur-Seiche;OMBREE D ANJOU;46.6833240758292
3179473;Saint-Erblon;OMBREE D ANJOU;47.2003475933542
3179481;Noyal-Châtillon-sur-Seiche;OMBREE D ANJOU;49.57528113949373
3179482;Laillé;OMBREE D ANJOU;48.74940487916368
3179485;Servon-sur-Vilaine;OMBREE D ANJOU;47.21936769483524
3179487;Val-d'Izé;OMBREE D ANJOU;49.086600240481545
3179488;Martigné-Ferchaud;OMBREE D ANJOU;14.79325108641509
3179494;Guipry-Messac;OMBREE D ANJOU;49.43401275697166
3179500;Piré-Chancé;OMBREE D ANJOU;35.81637246203068
3179820;Derval;OMBREE D ANJOU;38.66513457153171
3179825;Châteaubriant;OMBREE D ANJOU;15.90266681198659
3179827;Ancenis;OMBREE D ANJOU;42.31085008507141
3179832;Joué-sur-Erdre;OMBREE D ANJOU;33.64797662095064
3179846;Saffré;OMBREE D ANJOU;41.08059753235854
3179863;Le Cellier;OMBREE D ANJOU;49.31323217854976
3179883;Oudon;OMBREE D ANJOU;45.21122163255629
3179887;Erbray;OMBREE D ANJOU;15.112342010983244
3179895;Nort-sur-Erdre;OMBREE D ANJOU;42.12125583536127
3179918;Petit-Mars;OMBREE D ANJOU;44.489806032367234
3179926;Vair-sur-Loire;OMBREE D ANJOU;38.36983104477429
3179929;Loireauxence;OMBREE D ANJOU;36.0932640077446
3179930;Vallons-de-l'Erdre;OMBREE D ANJOU;23.40380034005941
3179931;Ancenis-Saint-Géréon;OMBREE D ANJOU;40.46752124288531
3179937;Saint-Géréon;OMBREE D ANJOU;41.72199206628707
3179938;Saint-Herblon;OMBREE D ANJOU;37.86026495193477
3179942;Varades;OMBREE D ANJOU;38.95096133377824
3179948;Couffé;OMBREE D ANJOU;40.52088671404656
3179951;Mésanger;OMBREE D ANJOU;35.13727040094802
3180049;Saint-Florent-le-Vieil;OMBREE D ANJOU;45.94541535835751
3180051;Montreuil-Juigné;OMBREE D ANJOU;48.12869146221564
3180055;Saint-Lambert-la-Potherie;OMBREE D ANJOU;46.90186591785182
3180057;Segré;OMBREE D ANJOU;23.141717780759404
3180058;Liré;OMBREE D ANJOU;47.326326026720814
3180062;Pouancé;OMBREE D ANJOU;0.7217093932911274
3180064;Champtoceaux;OMBREE D ANJOU;47.76935119075792
3180072;Beaucouzé;OMBREE D ANJOU;49.71782400987046
3180078;Saint-Georges-sur-Loire;OMBREE D ANJOU;48.259113805311465
3180085;Combrée;OMBREE D ANJOU;11.4846599141286
3180090;Le Lion-d'Angers;OMBREE D ANJOU;34.649571457683685
3180093;Le Louroux-Béconnais;OMBREE D ANJOU;32.58383567533942
3180094;Bécon-les-Granits;OMBREE D ANJOU;38.37088713968336
3180107;Montjean-sur-Loire;OMBREE D ANJOU;45.88221234312867
3180113;Candé;OMBREE D ANJOU;22.589413406659737
3180118;Ingrandes-Le Fresne sur Loire;OMBREE D ANJOU;41.9265419315227
3180120;Mauges-sur-Loire;OMBREE D ANJOU;47.63699565242781
3180123;Orée d'Anjou;OMBREE D ANJOU;49.14047535659588
3180125;Longuenée-en-Anjou;OMBREE D ANJOU;43.019098323366784
3180132;Erdre-en-Anjou;OMBREE D ANJOU;29.57951311408399
3180133;Segré-en-Anjou Bleu;OMBREE D ANJOU;23.193915254479023
3180138;Val d'Erdre-Auxence;OMBREE D ANJOU;32.69432688407878
3180139;Les Hauts-d'Anjou;OMBREE D ANJOU;46.92331277512408
3180140;Ombrée d'Anjou;OMBREE D ANJOU;0.0
3180144;Saint-Léger-de-Linières;OMBREE D ANJOU;46.70622350019627
3180231;L'Huisserie;OMBREE D ANJOU;42.85538571568841
3180233;Loiron-Ruillé;OMBREE D ANJOU;39.11349111061719
3180235;Château-Gontier-sur-Mayenne;OMBREE D ANJOU;35.63271445180709
3180238;Bazouges;OMBREE D ANJOU;34.930644168834654
3180239;Renazé;OMBREE D ANJOU;9.860152528463866
3180240;Laval;OMBREE D ANJOU;46.56895974212271
3180242;Château-Gontier;OMBREE D ANJOU;35.52522445926234
3180244;Craon;OMBREE D ANJOU;19.71735865646448
3180246;Saint-Berthevin;OMBREE D ANJOU;43.93120055389623
3180247;Cossé-le-Vivien;OMBREE D ANJOU;29.198692343781023
3182667;La Trinité;LOUVIERS;25.662138991403992
3182839;Charleval;LOUVIERS;23.545313729010694
3183273;Bernay;LOUVIERS;43.44446260716692
3183274;Évreux;LOUVIERS;21.02077539721617
3183275;Pont-de-l'Arche;LOUVIERS;9.935402344894744
3183276;Les Andelys;LOUVIERS;18.97494939293529
3183277;Vernon;LOUVIERS;27.29886524139089
3183278;Gisors;LOUVIERS;45.06177868951715
3183280;Pacy-sur-Eure;LOUVIERS;27.47828883499003
3183281;Conches-en-Ouche;LOUVIERS;32.55195700963603
3183282;Beaumont-le-Roger;LOUVIERS;32.08716487423634
3183283;Pont-Audemer;LOUVIERS;48.083524469309424
3183284;Le Vaudreuil;LOUVIERS;5.271162679021542
3183285;Bourgtheroulde-Infreville;LOUVIERS;22.778025747665843
3183286;Ivry-la-Bataille;LOUVIERS;42.515541106482345
3183288;Louviers;LOUVIERS;0.0
3183289;Brionne;LOUVIERS;32.52269004575943
3183290;Romilly-sur-Andelle;LOUVIERS;14.553906851708565
3183292;Bourg-Achard;LOUVIERS;29.576854958156
3183293;Saint-Sébastien-de-Morsent;LOUVIERS;23.86863115616323
3183294;Guichainville;LOUVIERS;26.254558928755056
3183295;Gaillon;LOUVIERS;13.727174529536882
3183296;Saint-Marcel;LOUVIERS;24.80281129933286
3183297;Gravigny;LOUVIERS;18.7234525137619
3183298;Étrépagny;LOUVIERS;33.93547382221356
3183299;Le Neubourg;LOUVIERS;20.28622253884888
3183300;Val-de-Reuil;LOUVIERS;7.141042878327456
3183301;Le Bosc-Roger-en-Roumois;LOUVIERS;19.92427609596224
3183302;Aubevoye;LOUVIERS;12.97500652990363
3183303;Pîtres;LOUVIERS;12.520266838710434
3183304;Saint-André-de-l'Eure;LOUVIERS;35.28901913959849
3183305;Gasny;LOUVIERS;34.799959927053585
3183306;Ézy-sur-Eure;LOUVIERS;43.13352203907086
3183307;Mesnil-en-Ouche;LOUVIERS;42.738616217898176
3183308;Le Thuit de l'Oison;LOUVIERS;16.945013483417704
3183309;Mesnils-sur-Iton;LOUVIERS;39.30650481020516
3183310;Vexin-sur-Epte;LOUVIERS;31.71283451814517
3183311;Grand Bourgtheroulde;LOUVIERS;23.645802015627403
3183312;Le Val d'Hazey;LOUVIERS;12.246876794801665
3183313;Bosroumois;LOUVIERS;19.73153904437542
3183314;La Chapelle-Longueville;LOUVIERS;22.441954383917626
3183328;Anet;LOUVIERS;44.80147955551486
3183339;Saint-Lubin-des-Joncherets;LOUVIERS;49.92079479747752
3184422;Ormes;LOUVIERS;23.241990280472848
3185125;Sérifontaine;LOUVIERS;46.48115971073464
3185904;Rouen;LOUVIERS;25.508703546450505
3185908;Le Petit-Quevilly;LOUVIERS;24.301641341346315
3185910;Saint-Pierre-lès-Elbeuf;LOUVIERS;10.717915557096518
3185912;Sotteville-lès-Rouen;LOUVIERS;22.830389863727504
3185914;Boos;LOUVIERS;19.306188953085403
3185916;Franqueville-Saint-Pierre;LOUVIERS;20.831034926491636
3185918;Barentin;LOUVIERS;39.8099772403302
3185920;Notre-Dame-de-Bondeville;LOUVIERS;31.456204005184112
3185924;Le Grand-Quevilly;LOUVIERS;22.803334597609908
3185927;Maromme;LOUVIERS;30.599282999478746
3185928;Buchy;LOUVIERS;43.31880251676144
3185931;Elbeuf;LOUVIERS;13.693446195852593
3185932;Canteleu;LOUVIERS;27.770559211654056
3185933;Bois-Guillaume-Bihorel;LOUVIERS;28.984453640804382
3185934;Pavilly;LOUVIERS;42.02132119064325
3185936;Oissel;LOUVIERS;14.950632902420484
3185938;Darnétal;LOUVIERS;25.50073770054117
3185940;Déville-lès-Rouen;LOUVIERS;29.42727843148619
3185942;Amfreville-la-Mi-Voie;LOUVIERS;21.454252451645235
3185943;Bonsecours;LOUVIERS;23.15054788162029
3185944;Bihorel;LOUVIERS;26.76610706328579
3185945;Saint-Jacques-sur-Darnétal;LOUVIERS;25.203970849223836
3185946;Saint-Léger-du-Bourg-Denis;LOUVIERS;23.69294158995181
3185950;Saint-Aubin-lès-Elbeuf;LOUVIERS;14.288363839965289
3185952;Grand-Couronne;LOUVIERS;19.231715894052165
3185955;Houppeville;LOUVIERS;33.25098839426908
3185956;Mont-Saint-Aignan;LOUVIERS;28.68321837162094
3185957;Saint-Étienne-du-Rouvray;LOUVIERS;19.349477771650317
3185960;Caudebec-lès-Elbeuf;LOUVIERS;12.426987546843918
3185961;Cléon;LOUVIERS;14.532457634979142
3185962;Petit-Couronne;LOUVIERS;20.77769580970786
3185963;Montville;LOUVIERS;37.50987305390302
3185964;Quincampoix;LOUVIERS;33.95281884407051
3185966;Duclair;LOUVIERS;36.31854451804914
3185967;Malaunay;LOUVIERS;35.87932332232471
3185968;Le Houlme;LOUVIERS;33.95143032285516
3185969;Le Mesnil-Esnard;LOUVIERS;21.90161786989046
3185970;Isneauville;LOUVIERS;31.52496261082812
3185971;Le Trait;LOUVIERS;39.25145341170194
3185975;Bois-Guillaume;LOUVIERS;28.51211322854616
3185978;Arelaune-en-Seine;LOUVIERS;40.77321736656957
3185979;Rives-en-Seine;LOUVIERS;45.26148803421104
3185994;Bois-le-Roi;LOUVIERS;41.363228877536734
3186104;Mantes-la-Ville;LOUVIERS;47.951443667231935
3186108;Magnanville;LOUVIERS;46.82320890177022
3186117;Rosny-sur-Seine;LOUVIERS;41.279263444428594
3186136;Mantes-la-Jolie;LOUVIERS;47.26914633908233
3186155;Buchelay;LOUVIERS;45.31543507304718
3186173;Bonnières-sur-Seine;LOUVIERS;36.20243684419169
3186181;Limay;LOUVIERS;48.42064605493183
3186183;Freneuse;LOUVIERS;12.41618014225529
3186458;Les Essarts;LOUVIERS;39.28610085411442
3186863;Magny-en-Vexin;LOUVIERS;45.68581310987825
3188652;Saint-Nazaire;NOIRMOUTIER EN L ILE;30.471480099787676
3188654;La Baule-Escoublac;NOIRMOUTIER EN L ILE;33.61102660589889
3188667;Guérande;NOIRMOUTIER EN L ILE;39.0923120483034
3188668;La Chapelle-Launay;NOIRMOUTIER EN L ILE;46.19460971940858
3188670;Crossac;NOIRMOUTIER EN L ILE;46.04815039507639
3188672;Le Pellerin;NOIRMOUTIER EN L ILE;43.17835975959856
3188673;La Turballe;NOIRMOUTIER EN L ILE;43.41244517858866
3188675;Saint-Aignan-Grandlieu;NOIRMOUTIER EN L ILE;48.134343169941616
3188676;Machecoul;NOIRMOUTIER EN L ILE;30.05193229272493
3188677;Couëron;NOIRMOUTIER EN L ILE;45.647467159492855
3188679;Prinquiau;NOIRMOUTIER EN L ILE;44.04742924998752
3188681;Cordemais;NOIRMOUTIER EN L ILE;42.66018835154662
3188682;La Chevrolière;NOIRMOUTIER EN L ILE;49.02927364589452
3188683;Port-Saint-Père;NOIRMOUTIER EN L ILE;40.25040838565023
3188684;Rouans;NOIRMOUTIER EN L ILE;35.6750766968776
3188686;Pornichet;NOIRMOUTIER EN L ILE;29.875613032528307
3188692;Saint-Molf;NOIRMOUTIER EN L ILE;45.75885692150411
3188693;La Chapelle-des-Marais;NOIRMOUTIER EN L ILE;49.72371166683087
3188694;La Plaine-sur-Mer;NOIRMOUTIER EN L ILE;15.854876512884516
3188695;Besné;NOIRMOUTIER EN L ILE;45.62174520861773
3188696;Saint-Jean-de-Boiseau;NOIRMOUTIER EN L ILE;44.90264642055486
3188697;Chauvé;NOIRMOUTIER EN L ILE;25.790298488954964
3188701;Donges;NOIRMOUTIER EN L ILE;37.65953316051984
3188702;Frossay;NOIRMOUTIER EN L ILE;35.85857489523409
3188703;Malville;NOIRMOUTIER EN L ILE;49.34133761168141
3188704;Arthon-en-Retz;NOIRMOUTIER EN L ILE;26.306163120330176
3188709;Pornic;NOIRMOUTIER EN L ILE;16.634980056792827
3188710;Saint-Brevin-les-Pins;NOIRMOUTIER EN L ILE;28.09391173108075
3188713;Bouaye;NOIRMOUTIER EN L ILE;44.74143488209367
3188714;Bourgneuf-en-Retz;NOIRMOUTIER EN L ILE;24.552802722429405
